id	uri	siglaTipo	codTipo	numero	ano	ementa	ementa_simplificada	apreciacao	e_urgencia	e_projeto_resoluç�
2224760	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2224760	REQ	392	2660	2019	Com base no art. 155 do Regimento Interno, requeremos regime de urgência na apreciação do Projeto de Lei n.. 5478 , de 2019, que estabelece critérios de distribuição dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o §2º do Art. 1º da Lei N. 12.276, de 30 de junho de 2010 e dá outras pr	com base no art. 155 do regimento interno, requeremos regime de urgência na apreciação do projeto de lei n.. 5478 , de 2019, que estabelece critérios de distribuição dos valores arrecadados com os leilões dos volumes excedentes ao limite a que se refere o §2 do art. 1 da lei n. 12.276, de 30 de junho de 2010 e dá outras prov	 projeto de lei n 5478 , de 2019	TRUE	FALSE
2226244	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2226244	REQ	392	2755	2019	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do Projeto de Resolução n? 113, de 	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do projeto de resolução n? 113, de 	REQ	TRUE	TRUE
2228399	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2228399	REQ	392	2894	2019	Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia	requer, nos termos do art. 155, que seja incluído automaticamente na ordem do dia	REQ	FALSE	FALSE
2229813	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2229813	REQ	392	2965	2019	"\Exclui da Área Indígena São Marcos a área urbana da sede do Município de Pacaraima ""."""	"\exclui da área indígena são marcos a área urbana da sede do município de pacaraima ""."""	REQ	FALSE	FALSE
2229925	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2229925	REQ	392	2974	2019	Requer urgência para apreciação imediata (Urgência urgentíss	requer urgência para apreciação imediata (urgência urgentíss	proposicao sem mais	TRUE	FALSE
2229981	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2229981	REQ	392	2979	2019	Requer regime de urgência para apreciação do 	requer regime de urgência para apreciação do 	prc	TRUE	FALSE
2230248	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2230248	REQ	392	2996	2019	Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia	requer, nos termos do art. 155, que seja incluído automaticamente na ordem do dia	REQ	FALSE	FALSE
2230712	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2230712	REQ	392	3043	2019	Requer urgência para apreciação imediada (Urgência urgentís	requer urgência para apreciação imediada (urgência urgentís	proposicao sem mais	TRUE	FALSE
2233629	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2233629	REQ	392	3205	2019	Requer urgência para apreciação do Projeto de Resolução da Câmara nº 345, de 2018, que acrescenta incisos XXII, XXIII, XXIV e XXV ao art. 57 do Regimento Interno da Câmara dos Deputados, para determinar a adoção das providências que 	requer urgência para apreciação do projeto de resolução da câmara n 345, de 2018, que acrescenta incisos xxii, xxiii, xxiv e xxv ao art. 57 do regimento interno da câmara dos deputados, para determinar a adoção das providências que e	REQ	TRUE	TRUE
2234610	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2234610	REQ	392	3264	2019	Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Di	requer, nos termos do art. 155, que seja incluído automaticamente na ordem do di	REQ	FALSE	FALSE
2238701	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2238701	REQ	392	410	2020	Requer urgência, nos  termos do art. 155 do Regimento Interno, na apreciação do(a) 5416/20	requer urgência, nos termos do art. 155 do regimento interno, na apreciação do(a) 5416/20	5416/2019	TRUE	FALSE
2242242	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242242	REQ	392	515	2020	Requeiro a V. Exa. , nos termos artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do PL ______1161___________, do Sr. Efraim Filho e outros que “Garante piso de transferência de recursos do FPE e do FPM devido aos efeitos financeiros provocados pela pandemia do Coronavírus (COV	requeiro a v. exa. , nos termos artigo 155 do regimento interno da câmara dos deputados, urgência para apreciação do pl ______1161___________, do sr. efraim filho e outros que “garante piso de transferência de recursos do fpe e do fpm devido aos efeitos financeiros provocados pela pandemia do coronavírus (cov	pl 1161	TRUE	FALSE
2242275	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242275	REQ	392	518	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2242276	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242276	REQ	392	519	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2242277	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242277	REQ	392	520	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2242278	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242278	REQ	392	521	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2242279	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242279	REQ	392	522	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2242322	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242322	REQ	392	533	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2243019	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2243019	REQ	392	582	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2243426	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2243426	REQ	392	590	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2244101	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2244101	REQ	392	595	2020	Requer urgência urgentíssima para proposi�	requer urgência urgentíssima para proposi�	proposicao sem mais	TRUE	FALSE
2244768	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2244768	REQ	392	611	2020	Com base no art. 155 do Regimento Interno, requeremos regime de urgência para a apreciação do PL - 125/20	com base no art. 155 do regimento interno, requeremos regime de urgência para a apreciação do pl - 125/20	pl - 125/2011.	TRUE	FALSE
2244774	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2244774	REQ	392	616	2020	Requer, nos termos do art. 155, que seja incluído automaticamente na Ordem do Dia o PL- 1291/2020, que assegura medidas de combate e prevenção à violência doméstica previstas na Lei 11.340 de 7 de agosto de 2006 - Lei Maria da Penha - e no Código Penal durante a vigência da Lei n° 13.979 de 6 de fevereiro de 2020 ou durante a declaração de estado de emergência de caráter humanitário e sanitário em terri	requer, nos termos do art. 155, que seja incluído automaticamente na ordem do dia o pl- 1291/2020, que assegura medidas de combate e prevenção à violência doméstica previstas na lei 11.340 de 7 de agosto de 2006 - lei maria da penha - e no código penal durante a vigência da lei n 13.979 de 6 de fevereiro de 2020 ou durante a declaração de estado de emergência de caráter humanitário e sanitário em territ	REQ	FALSE	FALSE
2247451	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2247451	REQ	392	651	2020	Requer regime de urgência para apreciação do PL ri' 1491, de 20	requer regime de urgência para apreciação do pl ri' 1491, de 20	pl ri 1491, de 2020	TRUE	FALSE
2248259	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2248259	REQ	392	678	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2248263	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2248263	REQ	392	679	2020	Requeiro, nos termos do artigo 155 do Regimento Interno da Câmara dos Deputados, urgência para tramitação do Projeto de Lei número 1.267 de 2020, de autoria da Deputada Talíria Petrone e outros, que altera a lei 10.714/2003, com o objetivo de ampliar a divulgação do Disque 180 enquanto durar a pandemia do covid-19 (novo coron	requeiro, nos termos do artigo 155 do regimento interno da câmara dos deputados, urgência para tramitação do projeto de lei número 1.267 de 2020, de autoria da deputada talíria petrone e outros, que altera a lei 10.714/2003, com o objetivo de ampliar a divulgação do disque 180 enquanto durar a pandemia do covid-19 (novo coron	projeto de lei 1.267 de 2020	TRUE	FALSE
2249966	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249966	REQ	392	724	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2249967	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249967	REQ	392	725	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Dep	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos dep	REQ	TRUE	FALSE
2249968	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249968	REQ	392	726	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Depu	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos depu	REQ	TRUE	FALSE
2249969	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249969	REQ	392	727	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Dep	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos dep	REQ	TRUE	FALSE
2249989	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2249989	REQ	392	730	2020	Dispõe sobre  a isenção total de impostos nos itens que especifica, durante o estado de emergência sanitária em decorrência da pandemia causada pelo novo corona	dispõe sobre a isenção total de impostos nos itens que especifica, durante o estado de emergência sanitária em decorrência da pandemia causada pelo novo corona	REQ	FALSE	FALSE
2250596	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2250596	REQ	392	781	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Dep	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos dep	REQ	TRUE	FALSE
2250968	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2250968	REQ	392	863	2020	Dispõe sobre o Regime Jurídico Emergencial e Transitório das relações jurídicas de Direito Privado (RJET) no período da pandemia do coronavírus (Cov	dispõe sobre o regime jurídico emergencial e transitório das relações jurídicas de direito privado (rjet) no período da pandemia do coronavírus (cov	REQ	FALSE	FALSE
2251382	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251382	REQ	392	889	2020	Requer a urgência na tramitação e a imediata inclusão na Ordem do Dia, no Plenário da Câmara dos Dep	requer a urgência na tramitação e a imediata inclusão na ordem do dia, no plenário da câmara dos dep	REQ	TRUE	FALSE
2251656	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251656	REQ	392	931	2020	Dispõe sobre o repasse dos valores correspondentes ao excedente de recursos acumulados que cobrem as provisões técnicas do consórcio de que trata o art. 7º da Lei nº 6.194, de 19 de dezembro de 1974, ao Sistema Único de Saúd	dispõe sobre o repasse dos valores correspondentes ao excedente de recursos acumulados que cobrem as provisões técnicas do consórcio de que trata o art. 7 da lei n 6.194, de 19 de dezembro de 1974, ao sistema único de saúde 	REQ	FALSE	FALSE
2251904	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251904	REQ	392	965	2020	altera a Lei n� 11.947, de 16 de junho de 2009, para autorizar, em car�ter excepcional, durante o per�odo de suspens�o das aulas em raz�o de situa��o de emerg�ncia ou calamidade p�blica, a distribui��o de g�neros aliment�cios adquiridos com recursos do Programa Nacional de Alimenta��o Escolar (Pnae) aos pais ou respons�veis dos estudantes das escolas p�blicas, comunit�rias, confessionais ou filantr�picas de educa��o b�sica.	altera a lei n 11.947, de 16 de junho de 2009, para autorizar, em car�ter excepcional, durante o per�odo de suspens�o das aulas em raz�o de situa��o de emerg�ncia ou calamidade p�blica, a distribui��o de g�neros aliment�cios adquiridos com recursos do programa nacional de alimenta��o escolar (pnae) aos pais ou respons�veis dos estudantes das escolas p�blicas, comunit�rias, confessionais ou filantr�picas de educa��o b�sica.	REQ	FALSE	FALSE
